gene,ES2,JHOC5,MOLM13,MV411,TOV21G
CPNE9,0.9657807614582379,0.9458743349518175,0.7829125487042523,0.40845491679775975,2.725175678888554
CPO,0.5210430133296761,0.6744436828262506,0.8468974253786244,0.35984895490354835,1.0999901969919852
CPOX,0.6849567785183936,1.4359123795697468,0.9108855771871847,1.3172513357300022,4.513170557871729
CPPED1,0.6526171588364685,0.5690782506642119,0.4747909647233729,0.48450828265398166,1.282930524476235
CPQ,1.2200589370525146,0.8823932312152699,1.1051587355967951,0.4319753041705813,3.97073775706803
CPS1,0.6931935499900356,1.007216760219221,0.7125321764489783,0.36496323965720906,2.1725941913923927
CPSF1,2.6355785519690813,2.9853065173805344,1.5880291679301934,0.884324785666892,2.111601456765138
CPSF2,1.6995218013765034,2.9544035189375935,0.828822139246994,0.8635965492250852,2.7891866456590684
CPSF3,2.0418368762949357,2.95914509423537,1.8032306560969742,1.041617935797444,3.8091544865518245
CPSF4,2.782345887804009,2.828041648468151,1.3547299390110363,1.3118177141077767,2.941123997684233
CPSF4L,0.5597714158307756,2.8384867740663107,0.9445307247184181,0.342226528213728,2.8841365979587716
CPSF6,1.733600098432814,1.287896691382121,1.0650677270585955,0.9671034441300607,3.8284935521323744
CPSF7,0.8500181084388265,0.7540393601665928,1.1219347598025489,0.6030134289958451,2.365212796293114
CPT1A,0.7165659048721987,0.7922560234082208,0.9360010635177336,0.30088841796836413,1.7810673617637105
CPT1B,0.44539360696247215,1.0998374561988762,0.7198641433240409,0.36888118874415426,3.2028282736998097
CPT1C,0.7304312055403648,1.1175512355675175,0.7145506545822731,0.42135914169577315,2.280062109310162
CPT2,0.7947861607921023,1.3146375585905754,0.6690548366324003,0.46598544541185466,2.097365829475922
CPTP,0.26814341068192843,1.2591964040168648,0.5768616403697538,0.43728178721299177,1.4306219367739408
CPVL,1.1555135388806665,0.5481459874109319,0.7295596575195216,0.4644502228786224,1.460889434086623
CPXCR1,0.6337215784080629,0.3173112642712802,0.6756904668939637,0.33263790996109655,2.296936417381165
CPXM1,0.6872468487064255,1.7125182561670589,0.4298003800540176,0.38433407809869485,2.2305671077363725
CPXM2,0.8093762585165897,1.9588998863209408,1.978215920832774,0.4537508330056451,2.6574537754008745
CPZ,0.9286583522536574,1.2697030884136467,1.379227677449627,0.42240310286856164,2.281040046123113
CR1,1.1199592449929934,1.4420743038144364,0.6648416377134438,0.24787882583899729,2.81086392277626
CR1L,0.8303772016166028,0.7679442833591575,0.7499353481077236,0.15940429586228871,1.7692322751125096
CR2,1.523510562620159,1.51237638890788,1.2822337191282343,0.3428019687196294,2.52000571595178
CRABP1,0.9186463771918049,2.3633160958305277,1.3311394462642419,0.9750121616703761,2.505085352440783
CRABP2,1.2675585521013395,1.1033211875450035,0.9923496893922812,0.38460084161274793,2.9784393068076334
CRACD,1.4388746007170363,2.044213600529933,0.748877792256841,0.4703367446299213,2.589513455637147
CRACDL,0.9881378317325263,1.2021276476041158,0.9915429299623596,0.406437280622454,2.007646069158944
CRACR2A,0.559264219485883,1.0347123035983292,0.4814200568952098,0.4618721207615486,1.8646570767513153
CRACR2B,0.634776594363258,0.43817097273034034,0.9775639132119128,0.3534987066830665,1.932436190128418
CRADD,1.040413868691825,2.3291060509535844,0.746983517041485,0.2452415473195698,3.12285683604322
CRAMP1,1.1531512538767361,0.8424942297319185,3.8915423856136226,0.3733760438268603,2.5177329742741645
CRAT,1.2379797511626078,0.5838083191155318,0.9750178363994412,0.5624108359370994,1.7609669102901844
CRB1,0.6651284786367347,0.3858950026141708,0.6292589091004575,0.2533700392927422,2.272814802546709
CRB2,0.6870904176025642,1.303832336853218,0.971654278037765,0.490396372493021,1.6531782015476169
CRB3,0.8181653810721203,0.78978342078947,1.8430766671974512,0.7236110080808915,2.21049256648337
CRBN,1.060004689217148,0.770846777084164,1.1298220635683667,0.6801098844316434,2.8461783604826407
CRCP,3.30508178129375,1.4336973423356794,1.4633348498971683,1.0067223574080963,3.2589416709768417
CRCT1,0.6149696140541377,0.7090054947811801,0.5981188740171393,0.559273902553803,3.7892332687623655
CREB1,0.7418495372128879,0.5899085792503885,0.8747901376004179,0.7621260861926327,1.6924149397333672
CREB3,0.8830306766372462,0.8789441891416313,0.6898270799638795,0.30943133262347344,2.6982246251588666
CREB3L1,0.7167108894263864,2.1874369799250757,1.259846384417176,0.612023258816881,2.6886131187898545
CREB3L2,0.5507979271119194,0.9611823259660749,0.9160043215217367,0.34933485427015004,2.197306835132098
CREB3L3,1.0086442678648437,1.6439464651544755,0.49747606455686727,0.649402330744216,2.963352464005473
CREB3L4,0.5974491195350611,1.832203421023783,1.0874760336348328,0.26477585729026787,2.784212917023668
CREB5,0.4495107550560916,0.6523584575122214,1.0081046842990762,0.9439664960511956,3.336189469717997
CREBBP,0.7236192760938466,1.4976172502289853,0.841023108819189,0.5645999421131787,1.954964493873769
CREBL2,1.0769102742526198,1.056320845480942,0.9763709637602586,0.39057705600599574,2.042182636817497
CREBRF,0.894402241974085,1.97481129267758,1.1340846358216197,0.3580107705744352,2.35243425496047
CREBZF,0.9828344076298755,0.4823438093031217,0.7996071290357741,0.4128496384549959,1.851323765211829
CREG1,1.2711037503251383,1.5292605538524713,0.563975053287494,0.5545856939459322,1.7583948203282476
CREG2,1.6074181620158727,1.10636819393073,0.5159383575928483,0.4423073977929379,2.6805639434325372
CRELD1,0.8361768466548032,0.567774150521761,0.5827935738681932,0.34445221290500755,3.0815814066149136
CRELD2,0.8317347080597324,0.5468469610687267,0.8760347327976787,0.6007715449589305,2.9002849552353998
CREM,1.0028415667091808,1.5650289419921681,0.8446392457239432,0.21433977888541425,1.9549056536704523
CRH,2.0098155049320496,0.9889007552047093,1.9049909350375192,0.9119730436625235,2.976085462110296
CRHBP,1.0307721984296134,0.3959494011614035,0.8407570949310214,0.27402712781844357,1.7645738214956517
CRHR1,1.1447824557471804,1.1817345658900518,0.41829331960518135,0.4663889102605126,2.4511629252943417
CRHR2,1.1045270898765858,1.1394030986123105,1.163775759797269,0.47385294729444155,2.074349026206971
CRIM1,0.6032323335864614,1.4178250646331692,0.8063274534541617,0.83535394948919,1.2890396833671454
CRIP1,1.0616925153394359,0.8633303126051494,1.0081704077361213,0.6438367199664718,1.679321960429786
CRIP2,0.9574874392643145,1.1616321422749263,0.6180270083480878,0.4182408753874843,2.758988841170884
CRIP3,1.835358493076265,1.8640678761343423,0.9762466601369822,0.4766548110171015,2.078575440795158
CRIPT,0.5340496037100579,1.1541744214660523,0.5565347250592698,0.5945775947616703,2.8693056954465606
CRISP1,0.8411368167717569,0.18223602396777175,0.8019556134446639,0.2520842614697373,2.577623528607882
CRISP2,0.6286555183193446,1.1352936068212467,1.173076281932827,0.5303160960467254,3.0740392982875897
CRISP3,0.9535914918920593,1.4262461411694738,1.3655222893157022,0.3836115910546365,2.473650284871267
CRISPLD1,0.9642834456943591,0.6336701607040879,0.5998894882518977,0.6267227983236389,1.8036991754852205
CRISPLD2,1.1053972816053148,0.4268993223358649,0.8517703270244497,0.24376480398567066,2.2174814676696952
CRK,0.8059237584180077,0.46024280711179316,0.967385898518439,0.3337209336913674,3.353001911820935
CRKL,1.5014270010839672,1.7320006557154524,1.2085240956472036,0.7182841707041469,2.3836351599775614
CRLF1,1.0997028317348139,1.8247105671358057,1.6486529841901072,0.7287749277444934,2.612411043273996
CRLF3,0.9043857429949875,0.42647680260715143,0.5918227966368013,0.4588245716966834,2.9091599079166617
CRLS1,2.593481083334504,2.587756691121599,0.87745390770466,0.8230234786492647,4.58916852581926
CRMP1,1.0403838197481372,0.9944446121652376,0.660250273667345,0.6856044919417921,1.9122831198172545
CRNKL1,1.8170759820919837,2.0509944738053445,1.0952354616421964,0.6943481810556378,2.1728321237682007
CRNN,0.8831757643697526,0.6891027333116664,0.7658780820751888,0.20250461228295435,3.9555487206394178
CROCC,0.9984856558070764,0.794526625984643,0.7280072404257849,0.22917215508216768,2.158442886851532
CROT,0.6976803828777434,1.1969998152571502,0.6184995423265736,0.27555826590836696,2.967838955645437
CRP,0.8754625380083246,0.4971802963526976,1.3958228482695196,0.7054590800505817,4.503101237894224
CRTAC1,0.9746282250198386,0.6299652490632646,0.6321440094566855,0.18920293843076483,3.0894978649359244
CRTAM,0.6560453311372265,0.8761028447553872,0.7251367405470763,0.29907167782794947,1.8449860894477708
CRTAP,0.9342698522647072,2.1791915375271675,1.6881276797355118,0.41292738947771623,2.733689257606059
CRTC1,0.589712243398117,0.29862411690512997,1.2999895647372457,0.7322191779674944,3.235188503780761
CRTC2,1.8959697500497654,2.6754221144218255,1.584588608041527,0.4262782976970552,2.0136107383373925
CRTC3,0.9396172054277304,1.5289964877165607,0.8902295268199384,0.29141547150847635,2.5037321745643015
CRX,0.8719666778949418,1.531524475421447,1.1072135934703669,0.330605140806171,2.421210882458605
CRY1,0.783767208432559,0.902792194486751,0.7984352176912219,0.5223353447592581,2.664070978999235
CRY2,1.0631552670340878,1.4520971949630073,0.7782000509683796,0.6637956269469474,2.300868025604723
CRYAA,0.6180266152944309,0.5497090364785308,1.0455812174104417,0.5947744655601936,3.4907861911858036
CRYAB,0.7856552611093142,1.2513905027485037,1.2556160617732426,0.32355710828161305,2.526559394565585
CRYBA1,1.0789069292997022,1.0320639647095775,1.2837360300460876,0.29925962687811875,2.9198618415843844
CRYBA2,0.8806020200113442,2.5469334801092303,0.9640122958043,0.3875235488627709,3.7230572606864953
CRYBA4,0.42604925660478704,2.1324725310081076,1.1808900822726265,0.4752388394145795,2.724963392359617
CRYBB1,0.5939201134472909,1.385456916059839,0.4819898757222798,0.22983530378287992,2.763514827466689
CRYBB2,0.6749457269664143,0.8646557034356476,0.6728982029987464,0.6249064973027274,2.1447927558467996
CRYBB3,0.7200776356247807,0.5268113319469309,0.6113009180061869,0.5860492307086841,1.9354640749714922
CRYBG1,0.7340180922577503,0.5022523953108415,0.8497902304056162,0.5562604701769195,2.622045378773196
CRYBG3,0.8739639538147591,0.8514510705971037,0.5743463715501036,0.11822185898542252,2.193552706371285
CRYGA,0.9916762084469629,0.9312538778753235,0.6555175297587589,0.29547231911930194,1.6515474439577338
CRYGB,1.0306425753564776,2.582812963354572,0.7312064212458108,0.5238025009512735,1.1401563368348773
CRYGC,0.6406834013660838,1.1429251512847896,0.9732066404599247,0.8001088815307255,2.351809555254532
CRYGD,0.5357234824983583,0.357754069704954,1.3793567493186647,0.2977314055820636,0.8380557676010658
CRYGN,0.9499389927077742,0.8119740041241288,0.7206384166313582,0.4845805687749172,2.204228619220537
CRYGS,0.5825910042660548,1.4623824898166227,0.8811179027954674,0.6274636419808092,3.3765857327802156
CRYL1,0.771527012377191,1.2593214041718113,0.9027548855664069,0.5597156152112575,2.6133942283342515
CRYM,1.1116956388419135,0.5485727339705594,0.7997171432325763,0.19725936259461613,2.3550833332068963
CRYZ,0.8748938539731809,1.036369180424868,0.620278555325454,0.2681781828316003,2.366675055310639
CRYZL1,0.9105660065895016,2.527005324507056,0.8559473799830704,0.3643746236721886,3.3643340166555316
CS,0.8026868725393567,1.2909002803389527,1.542022870968927,0.7848253420741607,3.106429181785681
CSAD,0.42891299798847704,1.4633261871056484,0.6817305153048231,0.6216343266359278,2.981699795752587
CSDC2,0.9414130311307807,0.975470282794201,0.5997344009196995,0.41354974829087604,2.7806761727131755
CSDE1,0.8621013844959894,0.6409248974614894,1.9593818516001777,0.4801629984279315,3.2170058633051113
CSE1L,3.527366017007587,1.7837993020752294,2.413569610018598,0.8852270690514454,3.141718252581713
CSF1,2.0335217729542863,0.2081662861834086,1.2447484513661293,0.34821217245488467,1.8956291575988586
CSF1R,0.7482022417220664,0.9688073753551045,0.7933144924278243,0.27976410459897266,2.7861816724466615
CSF2,0.8167463975311648,0.8367614439642391,0.9297839216107601,0.41863408863197993,2.265030141122387
CSF2RB,1.070800914960844,2.1965003170015533,0.9839122758707184,0.33397349644490676,2.565533009516933
CSF3,0.6260233996435707,0.6325153341238904,1.1053299381564463,0.37405879150331395,1.2664193064501459
CSF3R,0.6447037348611898,1.1680877977770219,0.6851189410707077,0.32329967607966026,1.0133554282187014
CSGALNACT1,1.7764525776916285,1.1666159675429566,0.7883091411572587,0.5425129473440696,1.9522953829989491
CSGALNACT2,0.5341308302773645,0.6233278332326757,0.8635188170703173,0.5942036066020384,1.746167523543026
CSHL1,0.6236145825490329,0.6129401872117531,0.9062292810647635,0.5532672623345334,3.2157274144124526
CSK,0.8679151093330923,0.07849361747952281,0.9010444810841937,0.12992066982164222,3.4406781749514366
CSMD1,0.41696206677071873,0.8944849626067523,0.7085897912235217,0.4933277125329801,2.9931183771495475
CSMD2,0.6678929534688469,0.4373453452077939,0.406951404534045,0.2022221332084723,1.5772738320127697
CSMD3,0.7377116370312923,0.5336767238026917,1.367473393701775,0.47637482197694037,1.5684023237414275
CSN1S1,1.1208111043140612,0.7484331956719148,0.7228822606189167,0.43561065450660974,1.2665529801279154
CSN2,1.2697529377039858,1.7959623969760008,0.8473798201445834,0.3067833829416291,1.95774492097894
CSN3,0.5173767838149729,0.5010806356197444,0.5767978515608588,0.37668089287041445,1.6852325618158197
CSNK1A1,1.3577418733707527,3.2583403733336835,1.7973006676370065,1.430028908153527,3.1497207903053375
CSNK1A1L,0.5402452952060728,0.5701318731051113,0.8860585731199075,0.41137439225198796,1.774983594963731
CSNK1D,0.39432616955756195,0.7785545381480798,1.2716408975374605,0.4824547922850607,2.4577472560720306
CSNK1G1,0.7303780143739388,0.40736998856751827,0.7071156528022233,0.2294844345107597,2.085563845103735
CSNK1G2,0.5298886960868295,0.8442766088584607,0.5299447797783835,0.5242642155116163,2.8292270920958296
CSNK1G3,0.8925040233151825,1.2155667101027556,0.5245839566166517,0.5006747132180782,3.2190064065247768
CSNK2A1,0.3134789280738055,1.5181509457953086,0.49674889911610937,0.5973345512052606,2.672919208172813
CSNK2A2,0.6115189092904093,0.7039907628278658,0.75395574994458,0.29956827996445257,1.8786813100376398
CSNK2B,1.7910502378435975,2.694683423757137,1.187103658814375,0.9616725891496003,3.0724500896543367
CSPG4,1.197885513516305,0.6580338084593917,1.0619700239016838,0.5621036680826901,1.7766047821122657
CSPG5,0.669637755994544,1.0374206609440044,1.051807717040574,0.7756531520383393,3.0678933854340835
CSPP1,1.003465465591631,0.5660708988683077,1.233971157631399,0.27711046673738626,2.816731346603328
CSRNP1,0.8814291182012244,0.7911353858105316,0.7382876728315882,0.5016933735231822,2.9071144064803423
CSRNP2,2.707837866662336,1.7184344737936963,0.9410487593069616,0.20105880781803193,2.9010835289531376
CSRNP3,0.6704261484933295,1.2643913498281718,0.7082112318815882,0.44491184787404975,1.525569896560421
CSRP1,0.6159156502896547,0.7970391067435245,0.6404348012939101,0.35348472103773637,3.2993647476644963
CSRP2,1.0947923154087063,0.7668003888669713,0.7352624221406953,0.5161593217240517,2.385602926931013
CSRP3,0.5843476680856423,0.8339863773622567,0.34813400630489405,0.4576864773226425,1.6506811470319427
CST1,0.5794216761673477,0.6577291186468743,1.4417230335706728,0.6683371194079796,2.592573744376689
CST11,0.7125565453837225,1.2584748017856187,1.0153725298858314,0.9537699942093943,1.6058200916498322
CST2,0.7882884785476548,0.6773588385758582,0.9670253986082331,0.33245615635051495,2.820688175455108
CST3,0.5223694556821579,0.7575294343957262,0.6095965676523081,0.3282582110212986,1.6286778608330266
CST4,1.3715143487922343,1.7737021272843962,1.200806815237417,0.35809971872787066,4.432404755812874
CST5,0.6593951358199936,0.5263186926865939,0.8909546354281355,0.6107422796034726,2.546263907152613
CST6,0.65259102416696,0.6096380923448507,0.7763271068171136,0.542665819704934,2.627432520444745
CST7,0.6398801872165248,0.4832525109360845,0.5882222064373025,0.2973185152979875,2.2662102376586493
CST8,0.8767760791784107,1.582479668810577,0.4024723722675876,0.4968254969990066,3.0601564059136037
CST9,0.6678978319808778,1.762316506989312,1.8307471997913398,0.5718384450873111,3.2959569694912663
CST9L,1.7696984556053676,1.8441391206499218,0.8724110890885097,1.2305604199700537,2.732459135602055
CSTA,0.8085440157871364,1.5304512573918472,0.6788238626607147,0.42119114815625147,1.7200632913966816
CSTB,0.6128139448463306,0.4777710553208038,0.661982456225647,0.2226579152203861,2.690981916858635
CSTF1,2.5375706302129033,2.9229410863810745,1.0229877547777724,0.8924875937923961,2.8917431842000654
CSTF2,0.4973248704796382,0.37255630419043967,1.2192435338392433,0.45636455929661873,1.895854591108304
CSTF3,1.969693079611583,1.6851936391761004,1.3970614747153882,0.5766982192894667,3.1949689096953806
CSTL1,1.5024292831639552,1.252926845194639,0.697482713258093,0.4733665082225299,2.3221543946704983
CSTPP1,0.6408259503819246,0.7090581391108268,0.5185572635011467,0.2452094931571813,1.6138883746830126
CT47B1,0.9186959095405788,0.08179616634954538,0.6741871501485966,0.253541260332384,1.6895546575539544
CT55,1.0670677631688419,1.1227693017764173,0.4932589208838794,0.4933375832003122,3.1362883982754504
CT83,0.8150197452442021,1.5125078377241246,0.8162639541824132,0.305162289131232,2.562547159836476
CTAG2,0.8141315062781173,0.6084248934129995,0.8656391503147208,0.22525805774799273,2.114026688943308
CTAGE1,0.7666884863514223,0.13629635426456466,0.6292193193145545,0.2196978397409685,2.429826834962492
CTBP1,0.43709963679686537,1.4106483917339405,1.2814540660353115,1.167832738469988,4.045095245446757
CTBP2,3.114455059226785,1.8208769525019306,1.632284061237863,0.6600873118931064,2.5292626803012817
CTBS,1.0691019531694768,0.8325302881257377,0.5765472715000964,0.2823479027726683,2.784051188162005
CTC1,1.8561987471050316,2.022960891246652,1.4479070347237533,1.091654503231683,2.715374581721509
CTCF,2.138951870302046,1.0101134648236634,1.0172999904955784,0.5327679745000208,3.287369873234827
CTCFL,0.699122253029757,0.6855632202917045,0.38951942426304564,0.32045372790706794,2.5442911341691543
CTDP1,3.580199147305462,3.930174925186594,1.5502724102567107,2.136094854992159,3.872234979154193
CTDSP1,0.685941966218613,1.2162471021622134,0.5420218573731672,0.5007355314705441,2.553709541524611
CTDSP2,1.2979846932770147,2.0644664599263973,1.7235033939339197,1.4562129111577402,4.583811028763723
CTDSPL,1.233629623626317,1.2197957810876763,0.5568379238012551,0.5036093687518,3.115600954327642
CTDSPL2,2.221153824845321,1.227285580861853,1.5231084935228512,0.6327043331254317,3.411161001302044
CTF1,2.3643164730835675,1.2658081035982784,1.4571888902301924,0.28006328627339233,3.526562732863651
CTH,0.6294405665940659,1.2033159961014634,1.5304474138651571,0.2649201772230476,2.3083451212835953
CTHRC1,0.9311997163079597,0.8367642500510117,0.7869232655547518,0.40059604512401337,2.302687605673055
CTIF,0.9294941086584573,1.7813393363284744,0.8820059294454381,0.40327544803103565,2.2076651518203056
CTLA4,1.085601239119765,0.8245639800286354,0.5896331496234787,0.21686590404987516,1.827638067895054
CTNNA1,1.0699339605892024,2.0733606960026987,1.6599212466421083,0.7366090074841598,2.897290908426597
CTNNA2,1.03299945668314,0.32905268164362844,0.4894910783292011,0.39227131193280707,2.933103271656055
CTNNA3,2.383837429242688,1.8475183521949488,0.8364183973804967,0.40498222093701863,3.066306749508364
CTNNAL1,1.7078291182160292,1.775575051210676,1.041903168702513,0.37098845922735757,1.6956949785943505
CTNNB1,1.1330067336312744,0.7281439208950643,0.8695181547457052,0.3691906126300766,2.794149474662556
CTNNBIP1,1.4672170045036108,0.8543062081433147,1.4075428976947302,0.7082127559591169,3.1997432114513678
CTNNBL1,1.7814847601357169,0.8277657368312265,0.9001513168764307,0.33153666431594286,2.2523119455629064
CTNND1,0.67211993235909,1.4815961793662153,3.5455022146969615,0.41415540053563543,0.978979342822529
CTNND2,0.5800131777511472,0.649942633400849,0.5060957633994316,0.5356461905029216,2.339664209683925
CTNS,0.8492958849778304,0.48069507840450937,0.7140381383090738,0.43474206255340314,3.301592628080513
CTPS1,2.1052022503846683,1.3950477345816727,0.8213968299148358,0.5321062974272432,2.5012769139981756
CTPS2,0.5513134235566161,0.699357310996009,2.478603055911681,0.30668965443123525,1.6533266942353941
CTR9,0.811079736382521,2.330406078957683,0.8418828609799079,0.7223076835338658,2.5402413024184014
CTRB1,0.6944885737022545,0.8750053774684047,0.8776715579464145,0.5163025034686828,2.7975649679220256
CTRB2,0.5737467636607608,0.5847734641103489,1.9378481679077169,0.657397284024513,2.3526569025949686
CTRC,0.8523559587141343,1.0383316587286613,1.1033598123466923,0.5307470893289971,2.301637005746299
CTRL,2.5472995344765064,2.691039816107495,1.087023258452397,0.5075395684487216,2.3190136119115934
CTSA,0.8486657728879144,0.7271398279927923,0.35033133409102635,0.7572629692591071,1.1292564399295337
CTSB,0.6716695037859343,0.3260392071777346,0.7976951672230019,0.32367145016175564,1.7960033846193721
CTSC,1.1784508654373338,1.0992035105181182,1.3523779850564794,0.47058914873962376,2.965080586107669
CTSD,0.5691074797353357,0.6933008107093878,0.5825597862003818,0.20829352396371537,1.9985397082970162
CTSE,0.48036050425650045,0.6097557902428864,0.8583337183699054,0.5772496687885648,1.2322536750624038
CTSF,0.8327729403599424,0.6955329209486716,0.8829618534675555,0.3579648992440085,2.7507137618169932
CTSG,0.5380973230218256,0.6725498116173297,0.7023572725440724,0.16682793903007426,2.29594124287713
CTSH,0.5914195516748219,0.7916117917119452,0.892839652239537,0.210297413934774,4.01638342783109
CTSK,0.897411522328307,2.979917646970184,1.1731214082711574,0.11273503226055841,1.9470468844630051
CTSL,0.947720277174454,0.790713789495157,0.934846850354917,0.32464646598974306,2.1333015385926855
CTSO,0.37335763636468716,0.9642309160147928,0.534764726775338,0.36865101533447214,2.938088102093932
CTSS,0.9037925966553834,0.762220659242312,1.0662314434189775,0.6557520998973166,1.7687631488849043
CTSV,0.4492958704594863,0.6601402094847525,0.5585233428997367,0.3968453308961,3.0834722897920748
CTSW,0.7193526102067715,0.6161402907767146,1.2080333798886205,0.07775575926127656,1.8428800622007606
CTSZ,0.5798689640753905,1.8747420887426032,1.1526315342217273,0.38618402109566885,2.5578712279099673
CTTN,2.247408284236657,1.0280146359809708,0.9988639079177595,0.22363757368671405,2.5912336041854087
CTTNBP2,0.643349621525908,2.1730559639025335,0.8913152885910851,0.24902294070246905,2.913358655084748
CTTNBP2NL,1.2013337445261363,0.3190647385653684,0.6421804455690738,0.4477517110609107,1.6689404578422773
CTU1,2.823386793261293,1.1518080477392911,1.2444653836958992,1.1976661111298716,1.5407134096307054
CTU2,1.7166663085347305,2.0379978875153193,1.3549822265100366,0.7560640084773868,2.126092448474191
CTXN1,0.8021191706513706,1.057917014451877,1.7688481850153157,0.7575433922290219,2.565017554871576
CTXN2,0.36222966433733417,0.36358479363365126,0.5289762735073507,0.35055964849260884,2.8884794251012598
CTXN3,0.5655437001631152,0.7804086741204392,0.680789064707106,0.22645303456301372,2.6191336681056323
CUBN,0.6937122148309615,2.054234779606035,0.4354417380244042,0.27476296508785986,1.670082757759572
CUEDC1,0.917948267565038,1.0623738947196162,0.35044268153660935,0.1454437128262629,1.149429152693541
CUEDC2,0.6332182642464482,0.8370391985617669,0.6883535895739014,0.23162740009250382,0.9228970507221675
CUL1,3.1674231189855093,3.41632830099993,0.778459268011426,1.015136362035431,1.9891510481085946
CUL2,2.7232492634824617,0.7545258418873503,1.255261021789917,1.0014003542214789,3.1293852114460257
CUL3,2.080407806648525,3.0972485119531727,1.1623202006645266,0.6766606435722828,2.1754012068022655
CUL4A,1.5798983529289568,0.6659677491965508,0.9702646760915451,0.49955120545557297,3.0570910787325283
CUL4B,1.0594695880864098,0.4432499300162282,0.45119046854047823,0.3874390354815585,2.3473645371558534
CUL5,0.5028918877268846,1.4670527165905363,0.6879381188468187,0.3994404803474677,2.923690299004637
CUL7,0.7685422910209123,2.060716556920317,1.3154163280576778,0.5087315977447889,3.0007890504244386
CUL9,0.7080415996055881,1.309760808071244,1.0883562776414,0.6218436753499575,2.150494410046385
CUTA,0.8270821612155955,1.504902606196367,1.4509601381544623,0.8889420530556174,1.6414922699216428
CUTC,0.7120293007452088,2.096953542445044,1.3868512819651413,0.3773309361438405,2.8707920938560405
CUX1,0.7867327977366597,2.2796760922213393,0.6505358318232008,0.34096964226699766,2.4540956761582255
CUX2,0.7306907514064838,0.7018092912920142,0.9892449743456159,0.5577931404045692,3.802222438937045
CUZD1,0.8534367402319832,0.14581137299741145,0.4489116761704472,0.3335628432615004,3.8875942962472423
CWC22,3.0320443800184296,1.297159440358435,1.1311711272331224,0.3439165007368921,3.8520018647895684
CWC25,1.137970153714827,1.670622025391229,0.955982876178115,0.8773147359173286,2.490557546262133
CWC27,1.9898962362099026,1.0132553766960273,0.5442213542567828,0.43211398258116573,2.1381939757906814
CWF19L2,1.0137582862986039,1.3367267985394133,0.7793734666238953,0.6371783966500153,2.9399468567128464
CWH43,0.3160634376413135,0.89271209685255,0.9831780581719136,0.3238239927168952,1.9532888591961335
CX3CL1,0.729095216296856,0.8990608485931028,0.577892767488929,0.5004298972933455,2.222361245604466
CX3CR1,1.8291571642987416,1.1886132732717738,1.207447486246003,1.1567277496402086,2.6210183316754545
CXADR,0.4085037284735679,0.5984371205924643,1.0138792232889149,0.36288761085315585,2.7806908081315056
CXCL1,0.5580909517498387,0.5644838454256458,0.7051421495263986,0.39984162124714595,2.1141680841097665
CXCL10,1.2021729726073165,0.5910862038178819,0.42024652644480454,0.3462538372513999,2.210470847286939
CXCL11,0.9995843206917582,0.9809593999480433,1.1370184092194242,0.3109325022297792,2.4960340577904616
CXCL12,0.5519830376522565,0.648541769818429,1.2507613173513044,0.5860809096521286,3.812354307786228
CXCL13,1.0732982264857955,0.7003975212101785,0.6897438700379196,0.6918004166216044,1.6893373121563242
CXCL16,1.0469266097994978,0.7036589991858541,1.0411116689498712,0.6217030453741095,2.542756793098399
CXCL17,0.675015845374342,0.9410761204054157,1.4581753948097103,0.7884595736654223,2.538403463183047
CXCL5,0.6432577355139939,0.8466843686620068,0.633580171389955,0.5093584264478107,2.960626712041755
CXCL8,0.9339349346082743,0.24816601545603,0.9192938548363916,0.4670723519440202,2.356346096925938
CXCL9,0.6552090034891005,0.7709153850695675,0.48079589274639695,0.2096192359697821,2.634968124912337
CXCR1,0.8709078722244593,2.11879537574516,0.5117104073942339,0.508514441864204,1.9971082634410589
CXCR2,0.7076478228557762,1.1961178299926853,1.1884942137938583,0.9469156649816617,3.6653849895194703
CXCR3,0.9635174299860494,0.6321244458108949,0.36388938708612684,0.28944159640995104,1.9337144693307775
CXCR4,1.5734919015146065,0.607655248397001,1.088867884247152,0.27462177215924743,2.616800072245928
CXCR5,1.5585600385489415,1.6352292511733417,0.681755186087287,0.5661704643756573,1.708264938214266
CXXC1,1.647069036816753,0.87500280465004,0.5673865580945069,0.8862164429166,2.4290637988376904
CXXC4,0.7905814714075636,0.7188016224158594,0.6516997165488604,0.38887580653318343,3.8122916726555447
CXXC5,0.6929584806187602,0.4686216238857248,0.6609528964496219,0.5123965403594076,3.3475243857173886
CXorf38,0.7407275147859236,2.4202431859887925,0.591404652942512,1.1975657727091933,3.4211489167254183
CXorf58,0.6272048991923084,0.9458362285821698,0.8540328635874161,0.19630482004044403,2.5126218220330503
CXorf65,0.7487233536331264,0.5453771645654638,0.506705303715113,0.3410207496931374,1.2713784119477225
CXorf66,0.4187943977059797,0.6467449843329166,0.4734664295981055,0.28486197695490695,1.2221567542364018
CYB561,0.6721676987382345,2.7350675136288474,1.7194580439222857,0.8037105246918038,4.5312817064963316
CYB561A3,2.022752810095754,1.6665959679738802,2.0050615424736735,0.81707858564038,2.567141299774707
CYB561D1,1.1108999566287325,1.8092383973653765,0.9338993417599564,0.7510838318892427,3.1615485622406005
CYB561D2,0.8091749426481296,1.6578667406081897,0.5353213685484548,0.2937204350663137,1.8646483144107249
CYB5A,0.9840877661122824,2.542762047717131,1.254779965272708,0.4190483226185261,2.2481723219900345
